objectid,title,attribution,medium,classification,subclassification,beginyear,endyear,depictstmsobjectid,iiifurl,iiifthumburl,openaccess
45883,The Ragan Sisters,Jacob Eichholtz,oil on canvas,Painting,,1818.0,1818.0,45883,https://api.nga.gov/iiif/75ca5361-56ca-4d0d-9cda-fc4252da468b,"https://api.nga.gov/iiif/75ca5361-56ca-4d0d-9cda-fc4252da468b/full/!200,200/0/default.jpg",1
50634,"De Tonty Suing for Peace in the Iroquois Village.  January 2, 1680",George Catlin,oil on card mounted on paperboard,Painting,,1847.0,1848.0,50634,https://api.nga.gov/iiif/38e3cea3-d4f7-4f93-b7af-1c1dfe6d9c72,"https://api.nga.gov/iiif/38e3cea3-d4f7-4f93-b7af-1c1dfe6d9c72/full/!200,200/0/default.jpg",1
59884,Adelina Morton,Joshua Johnson,oil on canvas,Painting,,1810.0,1810.0,59884,https://api.nga.gov/iiif/7c70d6e2-bdf8-4637-b97a-b7a4c9572a96,"https://api.nga.gov/iiif/7c70d6e2-bdf8-4637-b97a-b7a4c9572a96/full/!200,200/0/default.jpg",1
219555,Denise Maréchal,Théo van Rysselberghe,oil on wood,Painting,,1894.0,1894.0,219555,https://api.nga.gov/iiif/8319cbb0-0cb2-4a26-9943-2baaf62c481b,"https://api.nga.gov/iiif/8319cbb0-0cb2-4a26-9943-2baaf62c481b/full/!200,200/0/default.jpg",1
177033,After the Bath,Giovanni Boldini,oil on wood,Painting,,1889.0,1931.0,177033,https://api.nga.gov/iiif/7dd5fd0f-a0cb-4338-8d73-549e6fbe4f1d,"https://api.nga.gov/iiif/7dd5fd0f-a0cb-4338-8d73-549e6fbe4f1d/full/!200,200/0/default.jpg",1
124519,Niche with Falconry Gear,Christoffel Pierson,oil on canvas,Painting,,1660.0,1669.0,124519,https://api.nga.gov/iiif/30249fb8-83b4-46d0-a7ad-be4f93251e5d,"https://api.nga.gov/iiif/30249fb8-83b4-46d0-a7ad-be4f93251e5d/full/!200,200/0/default.jpg",1
46101,The Crucifixion,Bernardo Daddi,tempera on poplar panel,Painting,,1320.0,1325.0,46101,https://api.nga.gov/iiif/33f1330d-2ca0-4f9c-97c9-ee767667d64c,"https://api.nga.gov/iiif/33f1330d-2ca0-4f9c-97c9-ee767667d64c/full/!200,200/0/default.jpg",1
30211,In Church,Honoré Daumier,oil on wood,Painting,,1855.0,1857.0,30211,https://api.nga.gov/iiif/a838bd3e-6ae0-4707-af04-4b2dffa0af10,"https://api.nga.gov/iiif/a838bd3e-6ae0-4707-af04-4b2dffa0af10/full/!200,200/0/default.jpg",1
46479,The Beach at Villerville,Eugène Boudin,oil on canvas,Painting,,1864.0,1864.0,46479,https://api.nga.gov/iiif/b94db39d-9c08-4e31-9373-a042b662ead6,"https://api.nga.gov/iiif/b94db39d-9c08-4e31-9373-a042b662ead6/full/!200,200/0/default.jpg",1
51109,Memories,Frederick Carl Frieseke,oil on canvas,Painting,,1915.0,1915.0,51109,https://api.nga.gov/iiif/0fcd9850-455a-44a8-a1a5-8a57eb56c0bc,"https://api.nga.gov/iiif/0fcd9850-455a-44a8-a1a5-8a57eb56c0bc/full/!200,200/0/default.jpg",1
221207,Coriolanus Taking Leave of his Family,Anne-Louis Girodet de Roussy-Trioson,oil on canvas,Painting,,1786.0,1786.0,221207,https://api.nga.gov/iiif/eedab1c0-c052-4a82-9c63-e03f95d1ca0e,"https://api.nga.gov/iiif/eedab1c0-c052-4a82-9c63-e03f95d1ca0e/full/!200,200/0/default.jpg",1
166497,The Trapper's Cabin,John Mix Stanley,oil on canvas,Painting,,1858.0,1858.0,166497,https://api.nga.gov/iiif/db4486c9-7e77-4528-99e9-ac87601b6bd7,"https://api.nga.gov/iiif/db4486c9-7e77-4528-99e9-ac87601b6bd7/full/!200,200/0/default.jpg",1
50416,Mohigan Chief and a Missionary,George Catlin,oil on card mounted on paperboard,Painting,,1861.0,1869.0,50416,https://api.nga.gov/iiif/82ff36cd-7369-4599-a5c1-fd6195851145,"https://api.nga.gov/iiif/82ff36cd-7369-4599-a5c1-fd6195851145/full/!200,200/0/default.jpg",1
46092,Lieutenant-General Sir Thomas Picton,Sir William Beechey,oil on canvas,Painting,,1815.0,1817.0,46092,https://api.nga.gov/iiif/3ee71759-f61f-4835-b43d-5a69ac2b0f6d,"https://api.nga.gov/iiif/3ee71759-f61f-4835-b43d-5a69ac2b0f6d/full/!200,200/0/default.jpg",1
71238,Dance Hall Bellevue [obverse],Ernst Ludwig Kirchner,oil on canvas,Painting,,1909.0,1910.0,71238,https://api.nga.gov/iiif/634157b6-d0fd-4a63-b93b-0dc1eb6c03d3,"https://api.nga.gov/iiif/634157b6-d0fd-4a63-b93b-0dc1eb6c03d3/full/!200,200/0/default.jpg",1
1171,Village near a Pool,Meindert Hobbema,oil on canvas,Painting,,1670.0,1670.0,1171,https://api.nga.gov/iiif/17542e7c-e6cb-4010-b5d7-3a95ecb9cbe3,"https://api.nga.gov/iiif/17542e7c-e6cb-4010-b5d7-3a95ecb9cbe3/full/!200,200/0/default.jpg",1
52622,Ill-Matched Lovers,Quentin Massys,oil on panel,Painting,,1520.0,1525.0,52622,https://api.nga.gov/iiif/b7eac90c-768a-4d70-806f-5215154ed23f,"https://api.nga.gov/iiif/b7eac90c-768a-4d70-806f-5215154ed23f/full/!200,200/0/default.jpg",1
163768,Dancing Couple in the Snow [reverse],Ernst Ludwig Kirchner,oil on canvas,Painting,,1928.0,1929.0,163768,https://api.nga.gov/iiif/02d6ebca-0992-4be5-9e1e-06749ec65449,"https://api.nga.gov/iiif/02d6ebca-0992-4be5-9e1e-06749ec65449/full/!200,200/0/default.jpg",1
121547,Ruins of the Parthenon,Sanford Robinson Gifford,oil on canvas,Painting,,1880.0,1880.0,121547,https://api.nga.gov/iiif/7b29c413-dd42-4cb5-a989-74ec08feb0e4,"https://api.nga.gov/iiif/7b29c413-dd42-4cb5-a989-74ec08feb0e4/full/!200,200/0/default.jpg",1
89680,A Plow Horse in a Field,Stanislas Lépine,oil on canvas,Painting,,1870.0,1874.0,89680,https://api.nga.gov/iiif/720544de-0654-4239-8b4f-b2d20ca03cd2,"https://api.nga.gov/iiif/720544de-0654-4239-8b4f-b2d20ca03cd2/full/!200,200/0/default.jpg",1
59941,Fruit and Baltimore Oriole,Wagguno,oil on canvas,Painting,,1858.0,1858.0,59941,https://api.nga.gov/iiif/2cc43b65-e037-4251-be8e-8f8cd33c27fc,"https://api.nga.gov/iiif/2cc43b65-e037-4251-be8e-8f8cd33c27fc/full/!200,200/0/default.jpg",1
125227,"View of the Cloaca Maxima, Rome",Christoffer Wilhelm Eckersberg,oil on canvas,Painting,,1814.0,1814.0,125227,https://api.nga.gov/iiif/1b437599-19d1-42ce-be06-354aa9f5ad2e,"https://api.nga.gov/iiif/1b437599-19d1-42ce-be06-354aa9f5ad2e/full/!200,200/0/default.jpg",1
42427,Girl in a Pink Dress,The Beardsley Limner,oil on canvas,Painting,,1790.0,1790.0,42427,https://api.nga.gov/iiif/b5a25512-bc7d-449c-ba5b-fd091ae27ec0,"https://api.nga.gov/iiif/b5a25512-bc7d-449c-ba5b-fd091ae27ec0/full/!200,200/0/default.jpg",1
46029,Madonna and Child with the Infant Saint John,after Correggio,oil on panel,Painting,,1510.0,1510.0,46029,https://api.nga.gov/iiif/6b341536-dab3-4488-bafd-3a90b18455c2,"https://api.nga.gov/iiif/6b341536-dab3-4488-bafd-3a90b18455c2/full/!200,200/0/default.jpg",1
1104,The Return of Rip Van Winkle,John Quidor,oil on canvas,Painting,,1849.0,1849.0,1104,https://api.nga.gov/iiif/577cbd68-22cc-4a68-a92e-4ae8173a68c5,"https://api.nga.gov/iiif/577cbd68-22cc-4a68-a92e-4ae8173a68c5/full/!200,200/0/default.jpg",1
72324,Workmen before an Inn,Isack van Ostade,oil on panel,Painting,,1645.0,1645.0,72324,https://api.nga.gov/iiif/f44a5f2b-333b-4b51-9b46-bad26a22b474,"https://api.nga.gov/iiif/f44a5f2b-333b-4b51-9b46-bad26a22b474/full/!200,200/0/default.jpg",1
42480,Chief Jumper of the Seminoles,American 19th Century,oil on canvas,Painting,,1837.0,1838.0,42480,https://api.nga.gov/iiif/7e277d11-35a7-4deb-87d4-a075668329e7,"https://api.nga.gov/iiif/7e277d11-35a7-4deb-87d4-a075668329e7/full/!200,200/0/default.jpg",1
102,Lady Elizabeth Delmé and Her Children,Sir Joshua Reynolds,oil on canvas,Painting,,1777.0,1779.0,102,https://api.nga.gov/iiif/72f7cb60-a0e0-40e7-abc6-86f62d5f7b4e,"https://api.nga.gov/iiif/72f7cb60-a0e0-40e7-abc6-86f62d5f7b4e/full/!200,200/0/default.jpg",1
50409,"Weeco Chief, His Wife, and a Warrior",George Catlin,oil on card mounted on paperboard,Painting,,1861.0,1869.0,50409,https://api.nga.gov/iiif/2af00e36-a0a0-4229-97ee-55d753c6dadc,"https://api.nga.gov/iiif/2af00e36-a0a0-4229-97ee-55d753c6dadc/full/!200,200/0/default.jpg",1
214901,Still Life,John O'Brien Inman,oil on canvas,Painting,,1828.0,1896.0,214901,https://api.nga.gov/iiif/9407728e-20d4-4328-bcc2-2daba99ed795,"https://api.nga.gov/iiif/9407728e-20d4-4328-bcc2-2daba99ed795/full/!200,200/0/default.jpg",1
57542,Samuel Alleyne Otis,Gilbert Stuart,oil on wood,Painting,,1811.0,1813.0,57542,https://api.nga.gov/iiif/b4646e54-40f2-4bc2-a3a1-9181d9bfa502,"https://api.nga.gov/iiif/b4646e54-40f2-4bc2-a3a1-9181d9bfa502/full/!200,200/0/default.jpg",1
108,Miss Eleanor Urquhart,Sir Henry Raeburn,oil on canvas,Painting,,1793.0,1793.0,108,https://api.nga.gov/iiif/53cb2ed9-1ed7-4ce3-b88f-d6bd51472456,"https://api.nga.gov/iiif/53cb2ed9-1ed7-4ce3-b88f-d6bd51472456/full/!200,200/0/default.jpg",1
177918,The Haystack and the Moon,Jean-Charles Cazin,oil on canvas,Painting,,1876.0,1876.0,177918,https://api.nga.gov/iiif/5601de2b-3be4-4e04-9303-047adf704f7f,"https://api.nga.gov/iiif/5601de2b-3be4-4e04-9303-047adf704f7f/full/!200,200/0/default.jpg",1
50429,Kickapoo Indians Preaching and Praying,George Catlin,oil on card mounted on paperboard,Painting,,1861.0,1869.0,50429,https://api.nga.gov/iiif/60c158be-595a-4e41-bed5-2e6b0048ae26,"https://api.nga.gov/iiif/60c158be-595a-4e41-bed5-2e6b0048ae26/full/!200,200/0/default.jpg",1
231465,Mary Magdalene in Ecstasy,Artemisia Gentileschi,oil on canvas,Painting,,1625.0,1625.0,231465,https://api.nga.gov/iiif/bcf98c18-d393-4c8e-8c6f-f21fdaf4dc38,"https://api.nga.gov/iiif/bcf98c18-d393-4c8e-8c6f-f21fdaf4dc38/full/!200,200/0/default.jpg",1
53161,Mounted Trumpeters of Napoleon's Imperial Guard,Théodore Gericault,oil on canvas,Painting,,1813.0,1814.0,53161,https://api.nga.gov/iiif/a85ccd40-d8e0-46ee-b1ec-9ec665cf5d23,"https://api.nga.gov/iiif/a85ccd40-d8e0-46ee-b1ec-9ec665cf5d23/full/!200,200/0/default.jpg",1
51138,Storm-Tossed Frigate,Thomas Chambers,oil on canvas,Painting,,1825.0,1874.0,51138,https://api.nga.gov/iiif/309ca665-ff41-4f7e-8433-c8dd6e0038a0,"https://api.nga.gov/iiif/309ca665-ff41-4f7e-8433-c8dd6e0038a0/full/!200,200/0/default.jpg",1
50522,A Whale Ashore - Klahoquat,George Catlin,oil on card mounted on paperboard,Painting,,1855.0,1869.0,50522,https://api.nga.gov/iiif/f247cace-2fdd-4c3b-a2e9-b1741acb8412,"https://api.nga.gov/iiif/f247cace-2fdd-4c3b-a2e9-b1741acb8412/full/!200,200/0/default.jpg",1
52156,Beach at Trouville,Eugène Boudin,oil on wood,Painting,,1864.0,1865.0,52156,https://api.nga.gov/iiif/c50251b6-5e1f-4fdc-a37c-153a42b2fe2b,"https://api.nga.gov/iiif/c50251b6-5e1f-4fdc-a37c-153a42b2fe2b/full/!200,200/0/default.jpg",1
66402,The Trawlers,Eugène Boudin,oil on wood,Painting,,1885.0,1885.0,66402,https://api.nga.gov/iiif/fe7c8fe5-d009-4871-ba43-99d0de40deb9,"https://api.nga.gov/iiif/fe7c8fe5-d009-4871-ba43-99d0de40deb9/full/!200,200/0/default.jpg",1
72886,"Landscape at Les Pâtis, Pontoise",Camille Pissarro,oil on canvas,Painting,,1868.0,1868.0,72886,https://api.nga.gov/iiif/39a9ac6c-8098-491f-8a9f-b517567275d5,"https://api.nga.gov/iiif/39a9ac6c-8098-491f-8a9f-b517567275d5/full/!200,200/0/default.jpg",1
50517,View of the Lower Mississippi,George Catlin,oil on card mounted on paperboard,Painting,,1861.0,1869.0,50517,https://api.nga.gov/iiif/7ff8e174-13ba-4ea4-a70f-e43e34c74570,"https://api.nga.gov/iiif/7ff8e174-13ba-4ea4-a70f-e43e34c74570/full/!200,200/0/default.jpg",1
54975,Eleanor Parke Custis Lewis (Mrs. Lawrence Lewis),Gilbert Stuart,oil on canvas,Painting,,1804.0,1804.0,54975,https://api.nga.gov/iiif/050fd97c-bd92-4b9c-9040-db7d513b7833,"https://api.nga.gov/iiif/050fd97c-bd92-4b9c-9040-db7d513b7833/full/!200,200/0/default.jpg",1
41629,Saint Apollonia,Attributed to Piero della Francesca,tempera on poplar panel,Painting,,1455.0,1460.0,41629,https://api.nga.gov/iiif/86098116-ac10-4aca-bb24-d51a576ac15c,"https://api.nga.gov/iiif/86098116-ac10-4aca-bb24-d51a576ac15c/full/!200,200/0/default.jpg",1
72,Sir Brian Tuke,Hans Holbein the Younger,oil on panel,Painting,,1527.0,1534.0,72,https://api.nga.gov/iiif/7c06df7a-06da-47fc-93e4-fc35ff83fc50,"https://api.nga.gov/iiif/7c06df7a-06da-47fc-93e4-fc35ff83fc50/full/!200,200/0/default.jpg",1
51096,Portrait of a Man in a Wide-Brimmed Hat,Flemish 17th Century (Possibly Jan Cossiers),oil on panel,Painting,,1630.0,1634.0,51096,https://api.nga.gov/iiif/16707b5a-1217-4e98-8133-b3d552380b4a,"https://api.nga.gov/iiif/16707b5a-1217-4e98-8133-b3d552380b4a/full/!200,200/0/default.jpg",1
66408,Calm Sea,Gustave Courbet,oil on canvas,Painting,,1866.0,1866.0,66408,https://api.nga.gov/iiif/c790c1ba-9b5f-4275-9f7d-7f501e30992c,"https://api.nga.gov/iiif/c790c1ba-9b5f-4275-9f7d-7f501e30992c/full/!200,200/0/default.jpg",1
130892,Lion Defending its Prey,Sir Edwin Landseer,oil on paper on canvas,Painting,,1840.0,1840.0,130892,https://api.nga.gov/iiif/a26fedd2-10bf-4aab-b46f-98a3f4bb69db,"https://api.nga.gov/iiif/a26fedd2-10bf-4aab-b46f-98a3f4bb69db/full/!200,200/0/default.jpg",1
214118,Watermelon and Grapes,John F. Francis,oil on wood,Painting,,1863.0,1863.0,214118,https://api.nga.gov/iiif/9523e580-1616-4596-b581-3d543569d279,"https://api.nga.gov/iiif/9523e580-1616-4596-b581-3d543569d279/full/!200,200/0/default.jpg",1
30743,Chester Dale,George Bellows,oil on canvas,Painting,,1922.0,1922.0,30743,https://api.nga.gov/iiif/06819cc4-a0a3-4f91-b70a-0a22122a96d9,"https://api.nga.gov/iiif/06819cc4-a0a3-4f91-b70a-0a22122a96d9/full/!200,200/0/default.jpg",1
61365,Washerwoman near Trouville,Eugène Boudin,oil on wood,Painting,,1872.0,1876.0,61365,https://api.nga.gov/iiif/31f31ddd-bc7a-46e2-a3f5-ccb23873b60c,"https://api.nga.gov/iiif/31f31ddd-bc7a-46e2-a3f5-ccb23873b60c/full/!200,200/0/default.jpg",1
50438,Amusing Dance - Saukie,George Catlin,oil on card mounted on paperboard,Painting,,1861.0,1869.0,50438,https://api.nga.gov/iiif/ca36662f-eebe-4f0b-af8a-60f319dd6984,"https://api.nga.gov/iiif/ca36662f-eebe-4f0b-af8a-60f319dd6984/full/!200,200/0/default.jpg",1
52242,The Artist's Paint Box and Moss Roses,Edouard Vuillard,oil on cardboard,Painting,,1898.0,1898.0,52242,https://api.nga.gov/iiif/3b7dee26-9cc0-4b0a-9e3c-3a16358d3e34,"https://api.nga.gov/iiif/3b7dee26-9cc0-4b0a-9e3c-3a16358d3e34/full/!200,200/0/default.jpg",1
50422,Three Delaware Indians,George Catlin,oil on card mounted on paperboard,Painting,,1861.0,1869.0,50422,https://api.nga.gov/iiif/3c1508e9-9540-4ee5-8b74-53d15ac8be27,"https://api.nga.gov/iiif/3c1508e9-9540-4ee5-8b74-53d15ac8be27/full/!200,200/0/default.jpg",1
219341,Still Life with Stoneware Jug and Pipe,Jan Jansz van de Velde III,oil on panel,Painting,,1652.0,1657.0,219341,https://api.nga.gov/iiif/d4ae9a03-10e7-42dc-ad1e-788ce1becec1,"https://api.nga.gov/iiif/d4ae9a03-10e7-42dc-ad1e-788ce1becec1/full/!200,200/0/default.jpg",1
50398,Three Riccarree Indians,George Catlin,oil on card mounted on paperboard,Painting,,1861.0,1861.0,50398,https://api.nga.gov/iiif/3149ff49-068e-4fef-b5c0-c30d0c65ee26,"https://api.nga.gov/iiif/3149ff49-068e-4fef-b5c0-c30d0c65ee26/full/!200,200/0/default.jpg",1
46160,The Muses Urania and Calliope,Simon Vouet and Studio,oil on wood,Painting,,1634.0,1634.0,46160,https://api.nga.gov/iiif/ec3850a9-280f-43b9-8e31-95f7393eef21,"https://api.nga.gov/iiif/ec3850a9-280f-43b9-8e31-95f7393eef21/full/!200,200/0/default.jpg",1
104729,Andries Stilte as a Standard Bearer,Johannes Cornelisz Verspronck,oil on canvas,Painting,,1640.0,1640.0,104729,https://api.nga.gov/iiif/9cd3e84a-5796-4b08-82e9-1053206885c3,"https://api.nga.gov/iiif/9cd3e84a-5796-4b08-82e9-1053206885c3/full/!200,200/0/default.jpg",1
53123,Still Life with Milk Jug and Fruit,Paul Cezanne,oil on canvas,Painting,,1900.0,1900.0,53123,https://api.nga.gov/iiif/2142234c-6ff3-43c7-a026-91c90a0bb86c,"https://api.nga.gov/iiif/2142234c-6ff3-43c7-a026-91c90a0bb86c/full/!200,200/0/default.jpg",1
61363,Beach Scene,Eugène Boudin,oil on wood,Painting,,1862.0,1862.0,61363,https://api.nga.gov/iiif/208a01da-c708-4b7e-980b-9dfffb94cbf1,"https://api.nga.gov/iiif/208a01da-c708-4b7e-980b-9dfffb94cbf1/full/!200,200/0/default.jpg",1
52266,Mrs. Richard Brinsley Sheridan,Gainsborough Dupont,oil on canvas,Painting,,1787.0,1796.0,52266,https://api.nga.gov/iiif/9d4bec97-002f-4dd7-992f-9f6adf986f0b,"https://api.nga.gov/iiif/9d4bec97-002f-4dd7-992f-9f6adf986f0b/full/!200,200/0/default.jpg",1
1238,Grey and Silver: Chelsea Wharf,James McNeill Whistler,oil on canvas,Painting,,1864.0,1868.0,1238,https://api.nga.gov/iiif/c1c74893-90dd-4f36-8201-36db7f2cf241,"https://api.nga.gov/iiif/c1c74893-90dd-4f36-8201-36db7f2cf241/full/!200,200/0/default.jpg",1
41675,"Madonna and Child with Saint John the Baptist, Saint Peter, and Two Angels",Tuscan 13th Century,tempera on panel,Painting,,1290.0,1290.0,41675,https://api.nga.gov/iiif/9ef95c4f-b934-4d3f-9cba-426efb78bb75,"https://api.nga.gov/iiif/9ef95c4f-b934-4d3f-9cba-426efb78bb75/full/!200,200/0/default.jpg",1
177161,"Study for ""Breton Women at a Pardon""",Pascal-Adolphe-Jean Dagnan-Bouveret,oil on wood,Painting,,1887.0,1887.0,177161,https://api.nga.gov/iiif/075b8c2f-2dbd-4ceb-b362-c9af9c94a548,"https://api.nga.gov/iiif/075b8c2f-2dbd-4ceb-b362-c9af9c94a548/full/!200,200/0/default.jpg",1
59962,On Point,D.G. Stouter,oil on canvas,Painting,,1854.0,1854.0,59962,https://api.nga.gov/iiif/b65293a3-fb94-431b-8a97-121edabe7dc9,"https://api.nga.gov/iiif/b65293a3-fb94-431b-8a97-121edabe7dc9/full/!200,200/0/default.jpg",1
50629,Launching of the Griffin.  July 1679,George Catlin,oil on canvas,Painting,,1847.0,1848.0,50629,https://api.nga.gov/iiif/abc7daca-68f9-4c8b-b653-5925f2f1463c,"https://api.nga.gov/iiif/abc7daca-68f9-4c8b-b653-5925f2f1463c/full/!200,200/0/default.jpg",1
98,The Little Schoolmistress,Jean Siméon Chardin,oil on canvas,Painting,,1740.0,1740.0,98,https://api.nga.gov/iiif/1e290982-307d-4f51-b064-03ec7abdf448,"https://api.nga.gov/iiif/1e290982-307d-4f51-b064-03ec7abdf448/full/!200,200/0/default.jpg",1
46654,"Rouen Cathedral, West Façade, Sunlight",Claude Monet,oil on canvas,Painting,,1894.0,1894.0,46654,https://api.nga.gov/iiif/b9b6782a-cbf0-4e36-84da-98af87891775,"https://api.nga.gov/iiif/b9b6782a-cbf0-4e36-84da-98af87891775/full/!200,200/0/default.jpg",1
89681,View of the Louvre,Stanislas Lépine,oil on board,Painting,,1880.0,1886.0,89681,https://api.nga.gov/iiif/3238d41c-6d94-49dc-8b3a-3d069210d022,"https://api.nga.gov/iiif/3238d41c-6d94-49dc-8b3a-3d069210d022/full/!200,200/0/default.jpg",1
41660,Chalice of Saint John the Evangelist [reverse],Hans Memling,oil on panel,Painting,,1470.0,1475.0,41660,https://api.nga.gov/iiif/1a761edd-c52e-47c0-b422-df074e14c803,"https://api.nga.gov/iiif/1a761edd-c52e-47c0-b422-df074e14c803/full/!200,200/0/default.jpg",1
42414,Mr. Kline,Jacob Eichholtz,oil on wood,Painting,,1808.0,1808.0,42414,https://api.nga.gov/iiif/ab2c0c19-229e-4435-857f-231e71811b12,"https://api.nga.gov/iiif/ab2c0c19-229e-4435-857f-231e71811b12/full/!200,200/0/default.jpg",1
177332,A Landscape after Sunset,Washington Allston,oil on canvas,Painting,,1819.0,1819.0,177332,https://api.nga.gov/iiif/73376925-fc04-4e3c-913d-31679bb12f80,"https://api.nga.gov/iiif/73376925-fc04-4e3c-913d-31679bb12f80/full/!200,200/0/default.jpg",1
50646,"La Salle Meets a War Party of Cenis Indians on a Texas Prairie.  April 25, 1686",George Catlin,oil on canvas,Painting,,1847.0,1848.0,50646,https://api.nga.gov/iiif/132475be-828c-4c42-8b39-8da2aaaf0eae,"https://api.nga.gov/iiif/132475be-828c-4c42-8b39-8da2aaaf0eae/full/!200,200/0/default.jpg",1
118611,Self-Portrait as a Lute Player,Jan Miense Molenaer,oil on panel,Painting,,1637.0,1638.0,118611,https://api.nga.gov/iiif/9cbdd768-889a-4f1e-aba1-c7a5f9ca728b,"https://api.nga.gov/iiif/9cbdd768-889a-4f1e-aba1-c7a5f9ca728b/full/!200,200/0/default.jpg",1
50443,Discovery Dance - Saukie,George Catlin,oil on card mounted on paperboard,Painting,,1861.0,1861.0,50443,https://api.nga.gov/iiif/a3a119f2-5544-4329-9001-e81fef2a5b34,"https://api.nga.gov/iiif/a3a119f2-5544-4329-9001-e81fef2a5b34/full/!200,200/0/default.jpg",1
214256,Rip Van Winkle Awakening from his Long Sleep,Henry Inman,oil on wood,Painting,,1823.0,1823.0,214256,https://api.nga.gov/iiif/35afd963-4a51-47c5-8ce7-ce6861420a7f,"https://api.nga.gov/iiif/35afd963-4a51-47c5-8ce7-ce6861420a7f/full/!200,200/0/default.jpg",1
52211,Woman Standing by a Tree,Auguste Renoir,oil on canvas,Painting,,1866.0,1866.0,52211,https://api.nga.gov/iiif/bed3ab69-a7a0-41c9-8541-6ac6548b7d62,"https://api.nga.gov/iiif/bed3ab69-a7a0-41c9-8541-6ac6548b7d62/full/!200,200/0/default.jpg",1
261,Venus,Bernardino Luini,oil on panel,Painting,,1530.0,1530.0,261,https://api.nga.gov/iiif/c191a24c-9d7b-4989-a215-1fd6b9f3e3b7,"https://api.nga.gov/iiif/c191a24c-9d7b-4989-a215-1fd6b9f3e3b7/full/!200,200/0/default.jpg",1
50530,Five Caribbe Indians,George Catlin,oil on card mounted on paperboard,Painting,,1854.0,1869.0,50530,https://api.nga.gov/iiif/a3481409-f18f-4c6a-9ff6-972ad10cd13a,"https://api.nga.gov/iiif/a3481409-f18f-4c6a-9ff6-972ad10cd13a/full/!200,200/0/default.jpg",1
52274,Mrs. George Hill,Sir Henry Raeburn,oil on canvas,Painting,,1790.0,1800.0,52274,https://api.nga.gov/iiif/f9cb9e95-adf8-4732-a740-62b7885a4f43,"https://api.nga.gov/iiif/f9cb9e95-adf8-4732-a740-62b7885a4f43/full/!200,200/0/default.jpg",1
50652,Facsimile of a Mandan Robe,George Catlin,oil on card mounted on paperboard,Painting,,1861.0,1869.0,50652,https://api.nga.gov/iiif/a0da4e37-575b-4d82-8642-7cdb55806723,"https://api.nga.gov/iiif/a0da4e37-575b-4d82-8642-7cdb55806723/full/!200,200/0/default.jpg",1
61378,"Waterloo Bridge, London, at Sunset",Claude Monet,oil on canvas,Painting,,1904.0,1904.0,61378,https://api.nga.gov/iiif/e5c0853d-e3ac-49c2-884e-c0ac3b0af597,"https://api.nga.gov/iiif/e5c0853d-e3ac-49c2-884e-c0ac3b0af597/full/!200,200/0/default.jpg",1
41606,Pope Pius VII in the Sistine Chapel,Jean-Auguste-Dominique Ingres,oil on canvas,Painting,,1814.0,1814.0,41606,https://api.nga.gov/iiif/7982b222-7b54-4963-aded-bc17f835d59d,"https://api.nga.gov/iiif/7982b222-7b54-4963-aded-bc17f835d59d/full/!200,200/0/default.jpg",1
42429,Flax Scutching Bee,Linton Park,oil on bed ticking,Painting,,1885.0,1885.0,42429,https://api.nga.gov/iiif/89c7ca73-4ed4-4060-a980-091e73f67cd7,"https://api.nga.gov/iiif/89c7ca73-4ed4-4060-a980-091e73f67cd7/full/!200,200/0/default.jpg",1
50291,Eleazer Tyng,John Singleton Copley,oil on canvas,Painting,,1772.0,1772.0,50291,https://api.nga.gov/iiif/e3a5ab58-0e84-46aa-9bce-b7e6f8f45ed5,"https://api.nga.gov/iiif/e3a5ab58-0e84-46aa-9bce-b7e6f8f45ed5/full/!200,200/0/default.jpg",1
